Country,Date,GDP,Population,Internet Users,Inflation Rate,Unemployment Rate,Education Expenditure,Health Expenditure,Debt to GDP,Exports,Imports,Renewable Energy,Tourist Arrivals,R&D Expenditure,Agriculture Contribution,Manufacturing Contribution,Services Contribution,Political Stability
Qatar,2015-06,1.40136E+12,37801093.34,35492713.31,0.801721106,4.739498093,4.833940457,9.949177549,102.0005365,2.80206E+11,3.77043E+11,17.06941333,2191631.05,1.424218347,14.64507405,19.03723451,63.836523,2.390034017
Spain,2019-04,1.53813E+12,47288228.88,34760131.55,1.187659129,9.742545055,6.507819328,8.721525676,68.34782382,2.40918E+11,4.08656E+11,15.04067447,12332472.49,3.726230965,9.819784265,28.90544855,58.99854172,-1.199897054
Indonesia,2019-02,1.47453E+12,283447089.2,180979256.7,0.15375266,9.088983207,4.151477301,12.30252875,72.4066975,2.35399E+11,3.36791E+11,8.90778588,75607659.49,2.16287196,1.366271283,16.10872947,73.54898974,1.796794277
France,2019-04,2.48681E+12,67186622.49,61667681.62,0.896226978,5.083495789,5.238164798,13.87138196,90.75042537,3.51942E+11,2.92998E+11,7.375348923,19320345.97,3.467237426,15.55123911,19.92729158,70.17618852,-1.863348477
Mexico,2021-05,2.03501E+12,122395375.9,76313462.38,-0.33832796,4.081816289,6.635143231,8.320491663,98.27786935,5.18235E+11,5.35873E+11,26.83438609,24406733.76,1.841919496,3.860612107,20.07417308,53.10671694,2.053619895
Egypt,2013-04,1.14919E+12,112301974.2,60162610.86,4.303748536,2.426347987,6.351547087,7.265476964,119.2507834,2.93827E+11,1.15785E+11,28.18540805,13821731.18,2.249960799,12.633426,28.32619588,77.8197987,0.317358814
Libia,2020-02,2.47064E+12,66091460.56,53206821.51,3.01899811,6.22241641,6.640788202,5.941113169,77.9934077,3.65587E+11,5.11515E+11,16.70609959,10732682.35,1.946960896,14.81006592,19.63135409,56.06731339,0.237237364
UAE,2008-10,1.75421E+12,58454423.46,33860611.53,0.433075222,4.173129373,3.576363358,13.84068837,72.37535106,2.98132E+11,2.68807E+11,29.18935899,10748172.67,2.831638343,14.97425798,16.67428138,79.06341289,-1.738369137
South Korea,2019-11,1.46748E+12,52480916.31,46424880.8,2.32339762,2.8384502,4.715971329,7.803079909,113.2307731,1.62331E+11,3.37502E+11,22.38128082,14287694.64,3.633188369,19.56406945,15.07818709,58.24476128,-0.51353636
Libia,2005-10,2.56598E+12,68609985.95,53204968.58,-0.894074107,7.728454079,7.298727335,12.76547454,58.19641294,7.36423E+11,5.24442E+11,23.5573788,6878943.497,2.646386893,7.271155273,29.49521547,64.22588419,1.277884928
Mexico,2009-12,1.51627E+12,128549475.3,84229223.65,3.294256095,4.575264133,7.163912686,11.22603501,52.75389198,3.65978E+11,4.26669E+11,22.07867738,18639587.28,2.771946492,4.256567149,22.02510947,65.02978234,-2.369211558
South Korea,2017-04,1.49881E+12,50442324.83,45924297.92,4.005492187,7.581467912,6.44068845,8.608673102,50.24124556,2.15575E+11,3.76291E+11,20.07092018,9313899.936,1.841559806,2.439104211,25.6973294,51.15966704,-2.204317656
Qatar,2000-02,2.07062E+12,36444437.99,32986483.49,2.610519818,8.584841924,6.137683491,13.0774158,86.5728305,3.8678E+11,4.63292E+11,27.52177024,6841050.71,2.816779358,7.421546911,21.92242891,68.83292368,1.26712743
South Korea,2011-02,1.50312E+12,51417823.03,47365651.78,-0.47605303,8.603465052,2.396432677,11.31703235,119.1946229,1.76653E+11,2.1649E+11,24.02010532,3816412.48,3.498175076,1.005132325,27.79894681,52.00469457,2.109899243
Japan,2016-04,4.29694E+12,129502152.7,110196890.4,-0.189112888,4.954298748,5.224751529,13.6821426,87.98763133,1.00136E+12,1.01398E+12,26.93920319,31622960.5,3.931090895,1.380240126,14.15657353,77.91337206,1.461101104
Libia,2012-01,3.22408E+12,69478202.88,54548799.11,3.86785907,8.275900907,3.326918309,11.69246511,117.9158143,7.5822E+11,8.47138E+11,7.484662994,16109542.48,1.614264141,2.365229277,21.04154849,72.51833338,0.233724327
France,2005-05,2.9221E+12,64437751.32,60232358.69,-0.082672105,8.066043549,2.891262076,14.98580276,73.25312557,5.82041E+11,5.6504E+11,7.547430122,11180191.5,1.448517983,16.23763554,29.16626867,74.24175324,-0.344680023
China,2007-01,1.14052E+13,1438285557,879050650,3.917084391,6.796252087,7.869878757,9.937780323,92.002016,1.66539E+12,1.9153E+12,22.07829348,288247288.1,2.10894664,3.127657111,16.8523043,51.3246677,0.40383613
France,2001-09,3.03447E+12,66533261.1,58103704.17,2.247268043,3.739342838,2.004004485,14.98836051,79.17822411,4.75694E+11,7.68257E+11,19.81311782,17971629.8,3.343303028,6.353616012,21.84488525,65.08105864,2.275418336
Qatar,2016-08,2.02094E+12,37839681.26,34139729.35,4.209251594,4.368404297,6.181385838,12.21523073,80.96788427,3.37076E+11,5.03882E+11,11.39809404,9642590.469,2.249234422,1.349169062,21.38542308,55.83253326,-0.167173873
Libia,2019-10,3.16515E+12,66364517.33,58169782.92,3.151272034,2.152238053,5.545587522,10.17991835,91.58060477,3.64463E+11,3.51685E+11,9.438608436,17744224.03,2.069413205,9.246618466,17.80332562,71.4311039,-1.202622244
India,2017-10,2.75868E+12,1411441304,764290953.9,-0.695070616,8.483968967,2.39708093,8.306606179,51.56110697,7.78799E+11,6.6583E+11,14.2283808,203761518.1,2.919528591,2.703317792,12.90097263,75.41672635,-1.488434569
Italy,2000-04,1.77174E+12,57528877.9,37900251.91,4.410036699,6.842495181,4.772203066,10.52759922,78.56891987,4.45477E+11,4.44551E+11,25.47449024,10397281.54,3.404025585,3.958653332,10.6026946,69.44159146,-1.972619911
United Kingdom,2012-01,2.72482E+12,64898334.44,65727780.8,-0.740529749,9.238020079,2.315783528,12.35159498,114.7392734,7.66754E+11,7.59345E+11,27.07696558,11526102.08,2.673072509,12.77463199,27.91896798,75.14481259,1.414892834
India,2007-08,3.39006E+12,1337584898,627691809.5,4.894817175,6.425272264,4.900244802,13.50595375,109.4837546,4.58742E+11,4.5669E+11,24.88161913,329591764,1.675560063,16.98869259,19.60102261,64.09967344,2.428467965
Mexico,2002-11,1.54722E+12,125185994.5,78664209.35,4.750801627,4.112299073,4.582417636,12.49635549,69.18674161,3.71841E+11,2.18937E+11,11.0629369,37128035.85,2.106833228,14.8640362,26.80126194,60.40556948,-0.714152493
Egypt,2016-01,1.0428E+12,108479271.1,56946910.01,4.18223004,3.88030628,2.146136803,7.741470665,97.21427474,2.95165E+11,2.84281E+11,10.55426497,29316527.53,3.43219516,14.95361805,23.76453758,74.21277475,1.808647543
India,2006-09,2.46134E+12,1410657358,753475010.1,0.11423604,3.710380355,6.715861847,8.439292,77.97907035,4.31798E+11,3.50905E+11,28.46985731,354730941.7,1.751617321,3.015656298,17.45220381,62.45925277,-2.464539328
Ghana,2008-12,3.22638E+12,70079462.13,68946114.21,2.807124175,9.682314059,6.270379498,11.30245089,105.2177562,4.81548E+11,9.46715E+11,5.479049417,14863941,1.231282601,17.21281214,29.35280239,62.25832189,1.785823483
Japan,2014-02,3.65371E+12,123185782.4,110022470.6,2.784008226,8.369184302,3.231299284,5.882062628,65.515629,5.82064E+11,5.69843E+11,10.49876163,20510439.1,3.567948534,2.906621493,27.24060054,64.91025293,0.802340032
Egypt,2006-09,9.21731E+11,114996580.7,52711399.73,2.165998667,4.03842695,4.447677784,9.488641283,114.0158206,1.73577E+11,2.20837E+11,28.79407931,19967218,2.224929786,19.48640042,26.5535271,78.19318725,-0.513873866
Australia,2013-11,1.51174E+12,25914555.02,24216882.64,0.607198722,2.839459258,3.204408475,11.32832131,69.0528301,3.44256E+11,2.57053E+11,27.92088607,4227944.647,2.492865859,7.613234302,11.46075676,64.80908681,1.371822262
United Kingdom,2022-06,3.16665E+12,66416017.86,66461820.38,1.05208142,2.915465919,5.672115325,13.9390439,62.71121715,3.30475E+11,8.7643E+11,22.44574043,16748395.78,1.179513388,17.91865018,18.3831207,76.92851501,-2.175376412
Spain,2002-09,1.37922E+12,47440109.3,41421613.62,3.238562298,4.517659409,7.118961113,11.69793609,98.19129314,4.02005E+11,4.00076E+11,14.64181725,9913025.898,1.606060889,8.826332825,15.46825962,61.02094851,0.877031818
Italy,2005-08,2.294E+12,61106749.18,38746159.7,0.650193868,4.694370854,7.486504072,11.34957982,51.18678962,3.79614E+11,5.04011E+11,8.700163056,4556899.854,1.178154597,12.98101504,16.41194851,61.21035967,-2.199798144
Ghana,2017-11,3.13197E+12,70240161.78,68028489.37,3.639731437,6.617811287,4.949822364,7.59812541,53.73642706,4.95992E+11,7.41416E+11,28.170873,8011131.482,3.009547441,10.08664829,22.55096836,50.04865529,-1.886734415
Indonesia,2002-02,1.15086E+12,274901004.5,191019315.3,2.912419507,5.875232979,4.315950677,11.24195182,83.62696054,2.77451E+11,2.5728E+11,19.18521696,79502083.72,3.507075779,12.56830088,20.77300457,71.71831238,1.519577705
Qatar,2019-09,1.47753E+12,37735715.03,37350638.9,0.957796137,3.233880071,2.876875144,8.937285701,65.76234208,2.7391E+11,3.60187E+11,27.20399413,2926088.961,3.305224748,2.966125406,17.58868545,79.89644217,-2.156611312
Argantina,2008-04,1.01747E+12,17766905.41,15097733.79,0.336269079,6.825299131,3.402520066,5.538076138,53.67112929,2.15533E+11,2.16089E+11,22.66184543,1473503.326,2.499555079,12.41803419,14.44751717,66.42028015,1.04119171
Netherlands,2002-09,1.0421E+12,16384213.39,14879146.04,3.292566928,5.563903642,3.927285521,13.91503921,50.66001778,2.73871E+11,2.33696E+11,6.161392761,959107.7355,1.515701814,19.57071158,11.71417834,72.16567272,-0.492039215
Italy,2008-07,1.88508E+12,58861093.7,34035480.78,1.74690407,3.356839885,7.111686096,10.91742751,54.40170432,3.6082E+11,4.25873E+11,26.54026288,3288564.208,2.368826283,14.41097688,13.92255661,56.64037643,-0.051631186
Japan,2018-03,3.90985E+12,130625283.4,132702993.1,2.901844245,7.107809497,6.041304688,6.938970502,101.26607,6.6231E+11,1.16776E+12,23.80419151,25594931.71,3.736706876,19.43076415,26.36148994,72.69791766,-2.196716183
Italy,2001-10,1.85926E+12,62579477.37,39026759.03,1.223920759,4.711825102,5.328988309,9.914979414,77.36125264,2.6344E+11,4.82096E+11,15.8352731,4676185.384,1.2562109,5.524210818,21.04458978,54.43934862,-1.424914812
Indonesia,2016-05,1.27962E+12,284467481,187843428.8,1.735565154,9.403163261,7.400883155,9.015925059,89.45486742,3.59668E+11,2.09703E+11,15.18843078,70620090.11,3.095916536,1.924357448,12.34752873,75.38791634,-2.351306312
Saudi Arabia,2010-11,2.2052E+12,208695075,147895871.6,4.177767934,5.697112035,3.975552244,5.488251332,77.58513904,2.55315E+11,3.80616E+11,13.57580016,44200612.62,2.098230013,8.299242588,15.72701328,68.23944314,-0.553249332
Germany,2013-05,4.62715E+12,80816410.78,69752572.89,2.807495378,2.130493043,3.364471346,7.850297972,78.16778759,1.28571E+12,5.51859E+11,6.645826634,17464795.14,2.093482549,4.376691077,24.03611643,57.28821615,0.328198882
India,2002-04,3.15652E+12,1395650437,699757070,-0.231491426,6.68512468,6.156511772,13.14799412,70.95835525,4.82513E+11,7.88356E+11,16.68634212,211390575.6,1.481862542,9.248932741,24.52254359,63.51657748,1.863651898
Netherlands,2021-06,9.50465E+11,17194848.18,16719110.84,0.654209384,9.535131278,3.983858873,9.111901999,118.346487,1.86137E+11,2.11548E+11,18.5044606,1622785.69,3.974503563,2.122389159,29.66991229,64.03987114,-1.55196796
Russia,2017-03,1.97575E+12,148056714.3,121495571.4,0.419114678,5.465691429,7.827151214,9.280026313,82.17069544,3.11588E+11,5.41732E+11,14.14054709,30926856.75,1.547798,12.69911109,28.6793019,73.30494526,-2.161538105
Ghana,2001-10,2.89642E+12,66902307.01,67198555.48,3.750246258,7.18884879,6.465090598,6.931624389,114.4255807,6.76622E+11,5.60641E+11,9.827706685,14764726.33,1.290151022,7.075206334,21.47563183,69.38285466,-2.413349102
UAE,2012-11,2.20359E+12,60402615.09,37644509.9,2.620574766,2.294538177,3.033676876,12.27866328,95.20026522,4.16606E+11,2.29349E+11,15.42111094,6764400.868,3.091807727,16.66886147,20.07613155,62.10576781,-1.134788097
United States,2009-08,2.1768E+13,316381348.6,257017468.9,1.545523955,6.832898852,4.23404626,6.790135759,101.5170121,2.7865E+12,5.08509E+12,28.91836221,53036338.88,1.601301036,16.99765417,20.10952394,77.69666046,1.102930377
Netherlands,2020-07,1.09281E+12,16679803.76,15385378.13,-0.556911561,6.525344347,4.273120943,13.84540641,69.28866383,1.1111E+11,2.70397E+11,5.18520878,3110662.91,1.543776868,12.59910415,13.95768544,65.05631347,-0.82465565
Russia,2020-05,1.93922E+12,138942170.3,114912498.2,3.668777377,9.326940997,2.254803538,5.021397059,75.05498409,4.33099E+11,2.8871E+11,18.73314446,27996903.89,1.454880984,15.6085759,28.72718291,69.203832,2.239243904
Brazil,2022-06,1.49887E+12,206645634.5,148936860.1,2.585809525,4.139245413,4.448283768,8.67635226,116.5298024,2.44118E+11,2.07778E+11,19.14031618,16780857.73,2.523609662,14.05194879,28.86526177,76.76773089,1.706079542
UAE,2002-10,2.28939E+12,60144851.6,33810102.48,3.766271715,4.652355385,7.209498843,6.578018725,99.7764179,3.66667E+11,3.46773E+11,6.256504081,10253324.05,2.174507261,2.172116784,14.53284501,64.61815541,1.541357021
Libia,2009-10,2.72662E+12,66352155.14,62252770.46,4.777174368,3.523298715,5.188731829,13.20910081,107.5581298,6.46197E+11,5.29765E+11,15.09141235,16694404.1,1.677169527,9.140167886,21.33729396,74.9535176,-0.630749369
Germany,2006-02,3.64666E+12,85796375.21,79812529.13,3.920589535,2.459810276,4.921388805,6.358428194,97.16323092,5.91774E+11,9.2959E+11,6.62917262,15298792.54,1.370995473,11.60008293,22.14702951,63.8643057,-1.101766918
Indonesia,2012-03,1.61893E+12,279378584.1,192856798.2,4.577005419,5.596371722,6.187948198,8.973787492,114.3679897,3.44176E+11,4.05526E+11,5.362955744,54167961.18,3.2259733,5.883117339,10.28747939,72.30898297,-0.809570899
Spain,2016-06,1.61922E+12,45168180.48,33685323.82,4.765282696,4.711172051,3.533149077,5.477381198,62.17501022,3.01464E+11,2.727E+11,15.61454368,10206989.24,2.925368477,10.36990829,26.2964299,75.71973653,0.454063371
Australia,2020-03,1.88874E+12,26002796.46,22477088.71,4.480670187,3.237916359,2.506637116,10.2602184,107.8233711,2.69023E+11,5.54766E+11,9.631042844,5907183.103,3.745359977,19.34183737,23.22823905,67.22624045,-2.04569467
Spain,2017-12,1.62904E+12,45229152.95,37548682.86,4.665351213,7.532286963,6.87670755,9.384943915,75.57220748,2.69966E+11,3.7809E+11,17.96339198,7602109.451,1.302238277,13.79408993,24.50765837,55.88594872,1.298526864
Russia,2002-02,1.61792E+12,144304604.4,117922857.9,1.923788251,8.522029645,3.294517398,5.639312413,54.1626794,4.76431E+11,2.15092E+11,26.62227979,18605502.77,1.120265653,5.578568377,20.10985007,53.20315482,2.110816763
Brazil,2005-12,1.56711E+12,201725717,139468598.1,0.933602783,2.528858988,2.309549419,14.1315615,115.7771434,3.07872E+11,4.22582E+11,25.0023218,39303890.6,3.252409104,18.6802863,21.326107,65.35007621,-2.482281923
South Korea,2008-12,1.92717E+12,52336727.62,51708316.36,-0.852491557,9.402915771,4.574635872,10.71534931,77.84100685,3.27187E+11,3.89517E+11,17.36746991,7280229.471,3.411562498,1.961691015,12.34045173,52.47619008,0.324964395
Qatar,2020-02,1.78311E+12,37331078.93,31818361.36,0.840992843,9.95190551,7.71613266,14.56635182,51.93413597,2.10211E+11,1.94612E+11,25.3867869,11118766.9,2.628964745,14.31579964,17.04446078,72.96204152,0.780416232
China,2016-12,1.40001E+13,1394969149,819035699.3,0.872556324,7.552855454,2.82109832,8.319110134,50.46040046,3.68351E+12,2.53858E+12,24.40468016,103785339.2,1.581387593,17.15889727,21.90920157,50.1770083,2.025642053
United Kingdom,2015-04,3.01246E+12,69549209.57,60585495.91,3.597495785,2.791955975,7.338490632,10.04806011,59.88249896,3.54695E+11,5.66412E+11,5.133468101,20190599.99,1.512053019,8.970846767,22.13342081,70.24448552,0.324047462
Russia,2020-08,2.06913E+12,151026705.7,105480899.5,1.700645698,2.568339652,7.021015756,14.52546761,70.84258474,4.28474E+11,3.30099E+11,14.47181289,25544567.31,3.372407477,3.792952202,13.14108606,56.05586198,-2.234239187
Italy,2004-11,2.30955E+12,61832930.2,40283410.97,-0.973010819,7.308997647,4.403912893,11.04564167,55.85606819,3.40185E+11,3.93216E+11,22.96073411,11638723.57,1.043886052,7.360737451,28.79921286,55.39551611,-1.316113887
Ghana,2002-12,2.27588E+12,65725572.54,64558909.39,-0.973455043,6.18444396,4.483916906,6.228707906,97.99439987,5.43082E+11,5.58205E+11,24.13268876,8462034.648,3.982387867,2.386121052,22.95390735,79.12325292,-1.378447692
United States,2022-02,1.80639E+13,335557334.6,309272718.2,0.870335336,4.812519602,7.672821652,11.11939219,104.7068024,4.42921E+12,4.01373E+12,6.196789648,72370578.43,2.034738677,9.911445353,27.02908088,79.06122592,0.971409785
Indonesia,2022-09,1.52046E+12,269430895.3,160334150.4,0.928897417,7.456674549,6.616457981,13.51655393,51.23988901,2.99958E+11,2.35343E+11,22.09898785,29996505.1,2.69884062,14.5272904,25.40129839,58.08404871,-2.060839268
Italy,2012-03,2.06891E+12,57242695.11,32535669.22,4.972848366,5.058651493,4.979157646,5.110071626,91.43354542,3.41494E+11,4.26275E+11,18.15295859,16707102.71,1.804770996,11.83822549,17.63105193,62.6599943,-2.222204687
Australia,2000-11,1.47523E+12,24921222.28,21150501.22,1.808846699,5.004367968,3.454312488,9.487140529,53.23536675,2.1902E+11,3.7909E+11,26.0705097,5702656.867,2.897692093,16.41404943,12.55661849,65.75762414,-1.918421751
Saudi Arabia,2006-07,1.72587E+12,216525780.5,149789002.2,4.911805682,9.578854861,7.889223718,9.122295952,53.09418132,4.6954E+11,3.22699E+11,21.02903889,56482231.16,2.821919285,15.00115491,14.97496599,55.85164595,0.276346255
Egypt,2016-10,1.14871E+12,113535385.1,62320174.26,4.798120347,6.98807822,5.020826905,12.60642708,68.29608084,1.95827E+11,2.91113E+11,28.74926781,31090450.8,1.218571597,5.406413636,15.46595791,61.49566884,-2.14637116
Italy,2022-06,2.16205E+12,58466707.52,38821314.97,1.538203508,2.79748606,7.056034158,14.15500943,114.9679176,4.29785E+11,6.14243E+11,22.72972552,5782587.504,2.599577259,9.224027785,19.02106809,62.39987222,-1.623629044
China,2001-08,1.24868E+13,1405928173,763020706.1,1.486613133,5.028681305,2.874894748,13.34625041,109.6816534,1.52101E+12,1.91389E+12,23.40222502,376074079,1.215018966,18.14503612,11.23274309,69.01351878,-2.389624323
Australia,2012-11,1.59529E+12,25497655.33,20169237.95,-0.737369996,5.366642056,3.628529891,12.20520003,54.58854161,4.679E+11,3.57585E+11,17.53164265,3904645.026,3.247015718,7.77015193,25.53895825,71.32077542,0.256744803
United States,2008-08,1.72859E+13,326902258.2,312783223.8,-0.536106123,8.105223795,6.951553742,9.27952706,63.61635515,2.95768E+12,3.10619E+12,28.30647185,39606045.17,3.917837858,3.067588367,29.48058844,56.69957831,-1.66120136
Egypt,2006-09,9.26504E+11,111282177.7,57492045.51,1.219730622,3.846064805,7.970173055,7.705871436,76.48033638,1.81776E+11,2.29697E+11,8.802368313,12968106.15,3.99071704,16.67802196,18.87746609,53.26067413,1.833543332
Australia,2017-07,1.73422E+12,24761142.77,23149829.66,0.773965295,4.567313012,7.253206896,11.26342454,116.5630305,3.97141E+11,1.84865E+11,9.41990236,2982532.892,3.601782395,16.78625438,25.80654124,66.60612861,-1.805200253
Qatar,2010-07,1.47126E+12,39347525.56,33239349.08,3.851164485,8.7579965,2.630204866,14.02003161,112.8276712,3.3492E+11,2.98079E+11,21.18263985,5949504.884,2.76598082,19.42098005,12.26579544,57.0137256,0.120451237
India,2020-08,2.82341E+12,1435578365,666746753.6,0.727429881,9.647466095,5.341831644,14.20663067,118.8945218,4.85755E+11,6.07872E+11,26.1673662,169664220,2.340262719,3.913074082,23.05074037,50.12583216,-0.25345857
Egypt,2021-12,1.15892E+12,113341467.6,52603578.47,2.121560333,7.753112869,2.607041484,6.470039515,52.80459789,1.90775E+11,3.19242E+11,17.68689438,29844812.04,1.250950515,2.065951889,26.07802138,64.93250476,-0.145354778
Argantina,2022-05,9.65934E+11,16823913.86,14506854.33,0.28585475,5.245535239,2.568979485,13.40813673,97.32129486,1.70607E+11,1.25648E+11,9.854682797,1346289.9,1.480251482,9.02776864,14.91329331,76.53735431,2.30464365
Italy,2018-12,2.07336E+12,59603069.17,39099503.16,1.544885678,4.873820822,3.039635225,8.492422161,96.86880731,2.80239E+11,4.99834E+11,5.266175766,8448034.799,2.397804492,2.826286424,23.681948,53.08270728,-2.050191046
Egypt,2012-10,1.09532E+12,115100424.6,60727189.26,1.796028143,4.180778847,3.808482397,7.836986262,69.48259461,1.24668E+11,1.57824E+11,7.698187077,5967202.43,1.856805087,7.69163598,28.54866835,79.844651,0.397187769
